CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V2_M;V3_M;V4_M;V5_M;V8_M;V9_M;V10_M;V11_M;V12_M;V18_M;V19_AM;V21_M;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;P21Actualizado
TQRMNOQYUHLLLQCDEGJBF00636491;2020;3;1;1;1;43;S;13;2607;1;1;12/07/0304;50;1;1;1;2;0;6;1;;3;70.00;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;24,00;0,00;2.00;0.00;2.00;2.00;2.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;9.00;0.00;48313.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;1.00;9.00;4.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;2.00;24000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;24000;5;06;5;;;6;2721;0;69000.00;9;10;10;;;10;2655;45000;0;0;0;0;0;0;0;0;0;0;0;45000;71000;07;08;08;;;08;14200,00;04;04;04;;;04;2809;566161,64
TQRMNOQYUHLLLQCDEGJBF00636491;2020;3;1;2;1;43;S;13;2607;2;2;;40;1;1;1;2;0;5;1;;1;;1;;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;4,00;0,00;1.00;1.00;1.00;1.00;1.00;2.00;9602.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;57113.00;8.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;5.00;2.00;2000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;1;01;1;;;1;2732;0;2000.00;1;01;1;;;1;2812;0;0;0;0;0;0;0;0;0;0;0;0;0;71000;07;08;08;;;08;14200,00;04;04;04;;;04;2809;47180,14
TQRMNOQYUHLLLQCDEGJBF00636491;2020;3;1;3;1;43;S;13;2607;3;2;;21;5;1;1;1;1;7;2;2.00;1;;1;;5;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;2607;0;0.00;0;00;0;;;0;2607;0;0;0;0;0;0;0;0;0;0;0;0;0;71000;07;08;08;;;08;14200,00;04;04;04;;;04;2809;0,00
TQRMNOQYUHLLLQCDEGJBF00636491;2020;3;1;4;1;43;S;13;2607;3;1;;12;5;1;1;1;1;3;2;6.00;1;;1;;1;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;2607;0;0.00;0;00;0;;;0;2607;0;0;0;0;0;0;0;0;0;0;0;0;0;71000;07;08;08;;;08;14200,00;04;04;04;;;04;2809;0,00
TQRMNOQYUHLLLQCDEGJBF00636491;2020;3;1;5;1;43;S;13;2607;3;1;;11;5;1;1;1;1;3;2;4.00;1;;1;;1;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;2607;0;0.00;0;00;0;;;0;2607;0;0;0;0;0;0;0;0;0;0;0;0;0;71000;07;08;08;;;08;14200,00;04;04;04;;;04;2809;0,00
TQRMNOSXPHLLLQCDEGJBF00636417;2020;3;1;1;1;43;S;13;2607;1;1;;41;2;1;1;2;0;6;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0,00;0,00;2.00;0.00;2.00;2.00;4.00;2.00;4807.00;2.00;0.00;0.00;0.00;0.00;10.00;0.00;30333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;40000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;40000;8;09;8;;;9;2573;0;40000.00;8;08;8;;;8;2655;0;0;0;0;0;0;0;0;0;0;0;0;0;51000;06;06;06;;;07;17000,00;05;05;05;;;05;2695;943602,74
TQRMNOSXPHLLLQCDEGJBF00636417;2020;3;1;2;1;43;S;13;2607;2;2;05/10/1304;41;2;1;1;2;0;4;1;;3;6.00;1;;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;36,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;4807.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;30113.00;1.00;0.00;0.00;0.00;1.00;1.00;3.00;1.00;7.00;6.00;2.00;11000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;11000;2;03;3;;;4;2814;0;11000.00;2;02;2;;;2;2812;0;0;0;0;0;0;0;0;0;0;0;0;0;51000;06;06;06;;;07;17000,00;05;05;05;;;05;2695;259490,75
TQRMNORUVHMMMLCDEGJBF00642302;2020;3;1;1;1;43;S;13;848;1;1;;70;2;1;1;2;0;4;1;;1;;1;;4;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;848;0;39000.00;8;08;8;;;8;859;26000;0;0;0;0;0;0;0;0;0;0;13000;39000;82500;08;08;08;;;09;41250,00;09;09;09;;;09;896;0,00
TQRMNORUVHMMMLCDEGJBF00642302;2020;3;1;2;1;43;S;13;848;2;2;;70;2;1;1;2;0;4;1;;1;;1;;4;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;848;0;43500.00;8;08;8;;;8;892;29000;0;0;0;0;0;0;0;0;0;0;14500;43500;82500;08;08;08;;;09;41250,00;09;09;09;;;09;896;0,00
TQRMNORUYHMMMLCDEGJBF00661143;2020;3;1;1;1;43;S;13;956;1;1;;71;4;1;1;2;0;4;2;1.00;1;;1;;3;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;956;0;49500.00;8;09;9;;;9;944;35000;0;0;0;0;0;0;0;0;0;0;14500;49500;49500;05;06;06;;;06;49500,00;09;10;09;;;10;994;0,00
TQRMNOPRQHLKMMCDEGJBF00636361;2020;3;1;1;1;43;S;13;969;1;2;01/10/1204;61;2;1;1;2;0;4;1;;1;;1;;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0,00;0,00;1.00;1.00;1.00;1.00;4.00;2.00;4903.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;34123.00;4.00;0.00;0.00;0.00;3.00;3.00;1.00;1.00;7.00;6.00;1.00;0.00;-8.00;3.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;969;0;17500.00;4;04;4;;;4;975;17500;0;0;0;0;0;0;0;0;0;0;0;17500;55500;06;06;06;;;07;13875,00;04;04;04;;;04;1021;0,00
TQRMNOPRQHLKMMCDEGJBF00636361;2020;3;1;2;1;43;S;13;969;2;1;09/04/1804;55;2;4;1;2;0;6;1;;3;82.00;1;;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0,00;0,00;1.00;1.00;1.00;1.00;4.00;2.00;4903.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;34123.00;4.00;0.00;0.00;0.00;3.00;3.00;1.00;1.00;7.00;6.00;1.00;0.00;-8.00;3.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;969;0;0.00;0;00;0;;;0;969;0;0;0;0;0;0;0;0;0;0;0;0;0;55500;06;06;06;;;07;13875,00;04;04;04;;;04;1021;0,00
TQRMNOPRQHLKMMCDEGJBF00636361;2020;3;1;3;1;43;S;13;969;3;1;03/06/2304;31;1;4;1;2;0;5;1;;1;;1;;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;15,00;0,00;1.00;1.00;1.00;1.00;1.00;2.00;7400.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;80132.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;6.00;2.00;15000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;15000;3;04;3;;;4;985;0;15000.00;3;03;3;;;3;1016;0;0;0;0;0;0;0;0;0;0;0;0;0;55500;06;06;06;;;07;13875,00;04;04;04;;;04;1021;353851,03
TQRMNOPRQHLKMMCDEGJBF00636361;2020;3;1;4;1;43;S;13;969;4;2;07/09/2204;32;1;1;1;2;0;6;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;45,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;4805.00;2.00;0.00;0.00;0.00;0.00;99.00;2.00;30313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;23000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;23000;5;05;5;;;6;992;0;23000.00;5;05;5;;;6;994;0;0;0;0;0;0;0;0;0;0;0;0;0;55500;06;06;06;;;07;13875,00;04;04;04;;;04;1021;542571,57
TQRMNOQUQHLKMMCDEGJBF00636335;2020;3;1;1;1;43;S;13;901;1;1;;65;3;4;1;2;0;4;1;;1;;1;;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;32,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;4803.00;2.00;0.00;0.00;0.00;0.00;9.00;0.00;32313.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;25000.00;0.00;2000.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;27000;6;06;6;;;7;904;0;27000.00;6;06;6;;;6;889;0;0;0;0;0;0;0;0;0;0;0;0;0;67000;07;07;07;;;08;22333,33;06;07;06;;;07;979;636931,85
TQRMNOQUQHLKMMCDEGJBF00636335;2020;3;1;2;1;43;S;13;901;3;1;;27;5;1;1;1;1;7;2;2.00;1;;1;;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;30,00;0,00;1.00;1.00;1.00;1.00;1.00;2.00;7301.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;30133.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;5.00;2.00;20000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;20000;4;05;4;;;5;915;0;20000.00;4;05;4;;;5;943;0;0;0;0;0;0;0;0;0;0;0;0;0;67000;07;07;07;;;08;22333,33;06;07;06;;;07;979;471801,37
TQRMNOQUQHLKMMCDEGJBF00636335;2020;3;1;3;1;43;S;13;901;3;1;06/05/2904;25;5;1;1;2;0;7;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;9301.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;41312.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;1.00;1.00;3.00;20000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;20000;4;05;4;;;5;940;0;20000.00;4;05;4;;;5;925;0;0;0;0;0;0;0;0;0;0;0;0;0;67000;07;07;07;;;08;22333,33;06;07;06;;;07;979;471801,37
TQRMNOQUSHLKMMCDEGJBF00636362;2020;3;1;1;1;43;S;13;969;1;1;;73;3;1;1;2;0;4;1;;1;;1;;4;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;969;0;17800.00;4;04;4;;;4;952;17800;0;0;0;0;0;0;0;0;0;0;0;17800;17800;01;01;01;;;01;17800,00;05;05;05;;;06;961;0,00
TQRMNOQUTHLKMMCDEGJBF00636472;2020;3;1;1;1;43;S;13;1026;1;2;01/11/0104;53;3;1;1;2;0;6;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;4807.00;2.00;0.00;0.00;0.00;0.00;12.00;0.00;7001.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;45000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;45000;8;09;9;;;9;1010;0;45000.00;8;09;8;;;9;1010;0;0;0;0;0;0;0;0;0;0;0;0;0;45000;05;05;05;;;05;45000,00;09;09;09;;;09;991;1061553,08
TQRMNOPUPHMMMMCDEGJBF00642455;2020;3;1;1;1;43;S;13;1118;1;1;;66;2;1;1;2;0;4;2;3.00;1;;1;;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0,00;0,00;2.00;0.00;2.00;2.00;4.00;2.00;8101.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;56313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;36000.00;0.00;0.00;0.00;18000.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;36000;7;08;7;;;8;1102;0;54000.00;9;09;9;;;9;1109;0;0;0;0;0;0;0;0;0;0;0;0;0;54000;06;06;06;;;07;27000,00;07;08;07;;;08;1178;849242,46
TQRMNOPUPHMMMMCDEGJBF00642455;2020;3;1;2;1;43;S;13;1118;2;2;08/10/1204;60;2;1;1;2;0;4;2;1.00;2;;1;;3;3;0;4;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1118;0;0.00;0;00;0;;;0;1118;0;0;0;0;0;0;0;0;0;0;0;0;0;54000;06;06;06;;;07;27000,00;07;08;07;;;08;1178;0,00
TQRMNOPUQHMMMMCDEGJBF00642432;2020;3;1;1;1;43;S;13;894;1;2;05/04/1704;37;3;4;1;2;0;4;2;1.00;1;;1;;3;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;894;0;20400.00;5;05;5;;;5;881;16000;0;0;4400;0;0;0;0;0;0;0;0;20400;30400;03;03;03;;;03;7600,00;02;02;02;;;02;947;0,00
TQRMNOPUQHMMMMCDEGJBF00642432;2020;3;1;2;1;43;S;13;894;3;1;;19;5;4;1;1;1;5;2;2.00;1;;1;;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;20,00;0,00;1.00;1.00;1.00;1.00;1.00;2.00;4808.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;33114.00;9.00;0.00;0.00;0.00;3.00;3.00;3.00;1.00;7.00;5.00;2.00;10000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000;2;03;2;;;3;942;0;10000.00;2;02;2;;;2;943;0;0;0;0;0;0;0;0;0;0;0;0;0;30400;03;03;03;;;03;7600,00;02;02;02;;;02;947;235900,68
TQRMNOPUQHMMMMCDEGJBF00642432;2020;3;1;3;1;43;S;13;894;3;1;;12;5;4;1;1;1;3;2;6.00;1;;1;;1;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;894;0;0.00;0;00;0;;;0;894;0;0;0;0;0;0;0;0;0;0;0;0;0;30400;03;03;03;;;03;7600,00;02;02;02;;;02;947;0,00
TQRMNOQTTHKNKRCDEGJBF00661158;2020;3;1;1;1;43;S;13;849;1;1;11/02/1204;60;5;4;1;2;0;4;2;2.00;1;;1;;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;30,00;0,00;2.00;0.00;2.00;1.00;2.00;2.00;9503.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;82113.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;6.00;2.00;10000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000;2;03;2;;;3;855;0;20000.00;4;05;4;;;5;834;0;0;0;10000;0;0;0;0;0;0;0;0;10000;20000;02;02;02;;;02;10000,00;03;03;02;;;03;850;235900,68
TQRMNOQTTHKNKRCDEGJBF00661158;2020;3;1;2;1;43;S;13;849;8;1;12/03/0704;65;3;4;1;2;0;4;2;3.00;1;;1;;3;2;3;0;0;2;2;2;2;2;1;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.00;1.00;0.00;1.00;2.00;4502.00;2.00;0.00;0.00;0.00;4.00;0.00;82313.00;0.00;0.00;5.00;0.00;1.00;3.00;2.00;4.00;0.00;0.00;0.00;0.00;2.00;0;0;00;0;;;0;849;0;0.00;0;00;0;;;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;02;02;02;;;02;10000,00;03;03;02;;;03;850;0,00
TQRMNOPQUHLMKSCDEGJBF00636437;2020;3;1;1;1;43;S;13;561;1;2;;72;2;1;1;2;0;2;1;;1;;1;;2;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;561;0;16400.00;3;04;3;;;4;553;16400;0;0;0;0;0;0;0;0;0;0;0;16400;55400;06;06;06;;;07;27700,00;07;08;07;;;08;605;0,00
TQRMNOPQUHLMKSCDEGJBF00636437;2020;3;1;2;1;43;S;13;561;2;1;03/07/0604;67;2;1;1;2;0;4;2;3.00;2;;1;;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;30,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;9602.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;57113.00;1.00;0.00;0.00;0.00;1.00;1.00;3.00;1.00;7.00;6.00;2.00;25000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;25000;5;06;5;;;6;609;0;39000.00;8;08;8;;;8;592;14000;0;0;0;0;0;0;0;0;0;0;0;14000;55400;06;06;06;;;07;27700,00;07;08;07;;;08;605;589751,71
TQRMNOQRTHMMKOCDEGJBF00642347;2020;3;1;1;1;43;S;13;753;1;2;;67;4;1;1;2;0;2;1;;3;86.00;1;;2;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;753;0;16400.00;3;04;3;;;4;741;16400;0;0;0;0;0;0;0;0;0;0;0;16400;49400;05;06;06;;;06;12350,00;04;04;03;;;04;766;0,00
TQRMNOQRTHMMKOCDEGJBF00642347;2020;3;1;2;1;43;S;13;753;3;2;;43;5;1;1;2;0;6;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;44,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;4808.00;2.00;0.00;0.00;0.00;0.00;7.00;0.00;20313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;32000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;32000;7;07;7;;;7;799;0;32000.00;7;07;7;;;7;795;0;0;0;0;0;0;0;0;0;0;0;0;0;49400;05;06;06;;;06;12350,00;04;04;03;;;04;766;754882,19
TQRMNOQRTHMMKOCDEGJBF00642347;2020;3;1;3;1;43;S;13;753;3;2;;35;5;4;1;2;0;7;1;;1;;1;;6;2;3;0;0;2;1;2;2;2;2;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.00;1.00;0.00;1.00;2.00;9700.00;1.00;0.00;0.00;3.00;0.00;0.00;55314.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;4.00;0.00;0.00;0.00;0.00;2.00;0;0;00;0;;;0;753;1000;1000.00;1;01;1;;;1;792;0;0;0;0;0;0;0;0;0;0;0;0;0;49400;05;06;06;;;06;12350,00;04;04;03;;;04;766;0,00
TQRMNOQRTHMMKOCDEGJBF00642347;2020;3;1;4;1;43;S;13;753;5;1;;14;5;1;1;1;2;3;2;8.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;753;0;0.00;0;00;0;;;0;753;0;0;0;0;0;0;0;0;0;0;0;0;0;49400;05;06;06;;;06;12350,00;04;04;03;;;04;766;0,00
